Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Dublin Hill, Thurles, Ireland",06/30/2020 01:45:00,11.5,11.5,11.5,,,0,,,2.1,267,6.7,,,85.65,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 01:50:00,11.5,11.5,11.5,,,0,,,2.8,256,8.3,,,85.26,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 01:55:00,11.6,11.6,11.6,,,0,,,3.1,261,7.4,,,84.79,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 02:00:00,11.3,11.3,11.3,,,0,,,4.5,256,7,8.1,100,86.7,Overcast
"Dublin Hill, Thurles, Ireland",06/30/2020 02:05:00,11.5,11.5,11.5,,,0,,,3.2,263,5.5,,,86.11,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 02:10:00,11.5,11.5,11.5,,,0,,,3.7,250,6.1,,,85.03,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 02:15:00,11.5,11.5,11.5,,,0,,,3.4,244,5.3,,,85.47,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 02:20:00,11.5,11.5,11.5,,,0,,,2.3,241,6.1,,,85.03,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 02:25:00,11.7,11.7,11.7,,,0,,,3.5,254,5.6,,,85.18,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 02:30:00,11.3,11.3,11.3,,,0,,,3.7,246,7.2,,,85.3,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 02:35:00,11.5,11.5,11.5,,,0,,,4.4,254,7.1,,,85.33,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 02:40:00,11.4,11.4,11.4,,,0,,,4.3,257,7.8,,,85.46,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 02:45:00,11.3,11.3,11.3,,,0,,,4.4,259,8.2,,,85.94,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 02:50:00,11.4,11.4,11.4,,,0,,,4.3,252,8.9,,,85.55,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 02:55:00,11.5,11.5,11.5,,,0,,,4.1,263,8.3,,,85.42,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 03:00:00,11.2,11.2,11.2,,,0,,,5.9,272,7.4,9.3,100,86.85,Overcast
"Dublin Hill, Thurles, Ireland",06/30/2020 03:05:00,11.5,11.5,11.5,,,0,,,4,264,6.5,,,85.57,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 03:10:00,11.3,11.3,11.3,,,0,,,4.2,256,7.4,,,85.54,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 03:15:00,11.3,11.3,11.3,,,0,,,4.5,255,6.5,,,86.09,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 03:20:00,11.1,11.1,11.1,,,0,,,4.2,249,7.6,,,85.99,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 03:25:00,11.2,11.2,11.2,,,0,,,4.4,260,7.2,,,85.97,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 03:30:00,11,11,11,,,0,,,4.5,259,8.4,,,86.12,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 03:35:00,11.3,11.3,11.3,,,0,,,3.9,261,7.4,,,85.82,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 03:40:00,11.2,11.2,11.2,,,0,,,3.9,246,7.8,,,85.87,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 03:45:00,11.1,11.1,11.1,,,0,,,4.3,252,7.7,,,86.26,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 03:50:00,11.2,11.2,11.2,,,0,,,4.4,248,8.4,,,85.13,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 03:55:00,11.3,11.3,11.3,,,0,,,4.3,247,7.6,,,85.06,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 04:00:00,11,11,11,,,0,,,5,240,8.6,9.3,100,87.22,Overcast
"Dublin Hill, Thurles, Ireland",06/30/2020 04:05:00,11.3,11.3,11.3,,,0,,,4.4,279,7.9,,,85.21,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 04:10:00,11.2,11.2,11.2,,,0,,,3.6,264,7.6,,,85.25,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 04:15:00,11.1,11.1,11.1,,,0,,,3.3,265,7.4,,,85.65,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 04:20:00,11.2,11.2,11.2,,,0,,,3.6,265,7,,,85.25,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 04:25:00,11.3,11.3,11.3,,,0,,,3.4,277,6.9,,,85.21,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 04:30:00,11.2,11.2,11.2,,,0,,,3.4,244,6.6,,,85.82,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 04:35:00,11.4,11.4,11.4,,,0,,,2.7,272,6.2,,,85.69,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 04:40:00,11.3,11.3,11.3,,,0,,,3.2,262,7.6,,,85.63,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 04:45:00,11.3,11.3,11.3,,,0,,,2.9,279,7.5,,,86.45,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 04:50:00,11.3,11.3,11.3,,,0,,,2.6,265,5.8,,,85.96,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 04:55:00,11.4,11.4,11.4,,,0,,,2.7,279,6,,,86.03,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 05:00:00,10.9,10.9,10.9,,,0,,,2.2,236,6,8.7,100,87.71,Overcast
"Dublin Hill, Thurles, Ireland",06/30/2020 05:05:00,11.2,11.2,11.2,,,0,,,2.4,233,5.3,,,86.7,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 05:10:00,11.1,11.1,11.1,,,0,,,2.4,236,5.9,,,86.51,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 05:15:00,11.1,11.1,11.1,,,0,,,1.5,239,5.6,,,87.01,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 05:20:00,11.1,11.1,11.1,,,0,,,1.5,249,4.9,,,86.64,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 05:25:00,11.2,11.2,11.2,,,0,,,1.6,245,4.8,,,87.13,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 05:30:00,11,11,11,,,0,,,1.2,249,4.8,,,86.53,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 05:35:00,11.2,11.2,11.2,,,0,,,1.3,278,4.4,,,87.25,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 05:40:00,11.1,11.1,11.1,,,0,,,2.4,267,4.7,,,87.68,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 05:45:00,11.1,11.1,11.1,,,0,,,1.6,254,4.3,,,88.18,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 05:50:00,11.1,11.1,11.1,,,0,,,1.6,256,4.7,,,87.68,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 05:55:00,11.2,11.2,11.2,,,0,,,1.6,263,4.8,,,87.82,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 06:00:00,10.9,10.9,10.9,,,0,,,2.5,224,6.1,9.3,90,88.98,Overcast
"Dublin Hill, Thurles, Ireland",06/30/2020 06:05:00,11.2,11.2,11.2,,,0,,,2.9,244,5.6,,,88.05,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 06:10:00,11.1,11.1,11.1,,,0,,,2,236,5.3,,,87.61,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 06:15:00,11,11,11,,,0,,,1.8,235,4.7,,,88.11,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 06:20:00,11.1,11.1,11.1,,,0,,,1.6,235,4.9,,,87.61,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 06:25:00,11.2,11.2,11.2,,,0,,,1.6,238,4.8,,,87.57,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 06:30:00,11.2,11.2,11.2,,,0,,,1.5,235,4.2,,,87.15,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 06:35:00,11.5,11.5,11.5,,,0,,,2.4,237,3.9,,,87.34,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 06:40:00,11.4,11.4,11.4,,,0,,,3,233,3.1,,,86.73,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 06:45:00,11.5,11.5,11.5,,,0,,,2.1,232,2.7,,,86.67,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 06:50:00,11.5,11.5,11.5,,,0,,,2.8,259,4.1,,,86.26,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 06:55:00,11.6,11.6,11.6,,,0,,,2,230,3.5,,,86.19,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 07:00:00,11.2,11.2,11.2,,,0,,,2.7,257,6,11.2,90,88.1,Overcast
"Dublin Hill, Thurles, Ireland",06/30/2020 07:05:00,11.8,11.8,11.8,,,0,,,2.5,238,6.1,,,86.59,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 07:10:00,11.9,11.9,11.9,,,0,,,2.1,264,6.2,,,86.32,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 07:15:00,11.9,11.9,11.9,,,0,,,2,269,5.1,,,86.6,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 07:20:00,11.9,11.9,11.9,,,0,,,2.3,267,5.2,,,86.24,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 07:25:00,12,12,12,,,0,,,2.1,237,4.6,,,86.61,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 07:30:00,11.9,11.9,11.9,,,0,,,2.1,271,6.3,,,86.29,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 07:35:00,12,12,12,,,0,,,2.3,236,4.8,,,85.62,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 07:40:00,11.9,11.9,11.9,,,0,,,2.1,266,3.9,,,85.56,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 07:45:00,11.9,11.9,11.9,,,0,,,1.4,271,4,,,85.88,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 07:50:00,11.9,11.9,11.9,,,0,,,1.6,1,4.2,,,85.23,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 07:55:00,12,12,12,,,0,,,1.8,346,3.6,,,85.41,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 08:00:00,12,12,12,,,0,,,3.2,310,4.9,11.8,90,86.01,Overcast
"Dublin Hill, Thurles, Ireland",06/30/2020 08:05:00,12.6,12.6,12.6,,,0,,,1.9,347,4.3,,,83.87,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 08:10:00,12.5,12.5,12.5,,,0,,,2.1,3,4.8,,,83.63,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 08:15:00,12.5,12.5,12.5,,,0,,,3.3,280,4.5,,,83.8,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 08:20:00,12.5,12.5,12.5,,,0,,,2.3,262,5.9,,,83.11,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 08:25:00,12.6,12.6,12.6,,,0,,,1.9,241,5.2,,,83.03,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 08:30:00,12.7,12.7,12.7,,,0,,,2.9,234,6.6,,,84.56,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 08:35:00,12.8,12.8,12.8,,,0,,,1.9,235,5,,,83.49,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 08:40:00,12.9,12.9,12.9,,,0,,,2,256,6.1,,,83.23,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 08:45:00,12.9,12.9,12.9,,,0,,,2.1,261,5.2,,,83.4,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 08:50:00,12.9,12.9,12.9,,,0,,,2.2,264,5.7,,,83.15,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 08:55:00,13,13,13,,,0,,,1.6,336,4.5,,,82.49,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 09:00:00,12.8,12.8,12.8,,,0,,,4.6,227,5.9,13.7,100,83.96,Overcast
"Dublin Hill, Thurles, Ireland",06/30/2020 09:05:00,13.1,13.1,13.1,,,0,,,3,243,5.4,,,81.8,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 09:10:00,13.3,13.3,13.3,,,0,,,3.5,240,6.5,,,80.91,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 09:15:00,13.3,13.3,13.3,,,0,,,2.2,333,5.6,,,81.22,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 09:20:00,13.5,13.5,13.5,,,0,,,3.8,233,5.9,,,80.53,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 09:25:00,13.3,13.3,13.3,,,0,,,3,249,5.6,,,81.31,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 09:30:00,13.4,13.4,13.4,,,0,,,2.4,292,6.9,,,81.48,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 09:35:00,13.5,13.5,13.5,,,0,,,2.7,12,6.4,,,81.07,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 09:40:00,13.5,13.5,13.5,,,0,,,2.7,290,6.1,,,80.68,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 09:45:00,13.5,13.5,13.5,,,0,,,1.9,317,5.6,,,81.15,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 09:50:00,13.5,13.5,13.5,,,0,,,3.4,310,6,,,80.67,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 09:55:00,13.6,13.6,13.6,,,0,,,2.9,293,5.6,,,80.35,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 10:00:00,13.5,13.5,13.5,,,0,,,3.5,276,6.8,14.3,100,80.44,Overcast
"Dublin Hill, Thurles, Ireland",06/30/2020 10:05:00,13.8,13.8,13.8,,,0,,,2.6,288,5.5,,,79.78,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 10:10:00,13.8,13.8,13.8,,,0,,,2.8,310,5.8,,,79.63,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 10:15:00,13.9,13.9,13.9,,,0,,,2.2,32,5.4,,,79.87,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 10:20:00,14,14,14,,,0,,,2.9,17,6.5,,,79.81,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 10:25:00,14,14,14,,,0,,,2.9,282,6.3,,,79.03,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 10:30:00,14,14,14,,,0,,,3,28,6.7,,,79.92,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 10:35:00,14.1,14.1,14.1,,,0,,,2.8,283,6.3,,,78.82,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 10:40:00,14.2,14.2,14.2,,,0,,,2.6,22,5.6,,,78.98,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 10:45:00,14.4,14.4,14.4,,,0,,,2.5,49,5.8,,,78.6,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 10:50:00,14.9,14.9,14.9,,,0,,,2.4,321,6.1,,,78.47,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 10:55:00,14.9,14.9,14.9,,,0,,,1.8,319,6.7,,,76.49,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 11:00:00,14.7,14.7,14.7,,,0,,,3.4,302,7.4,16.8,100,77.02,Overcast
"Dublin Hill, Thurles, Ireland",06/30/2020 11:05:00,14.8,14.8,14.8,,,0,,,2.3,352,5.1,,,78.46,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 11:10:00,15.1,15.1,15.1,,,0,,,2.1,307,7.3,,,76.21,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 11:15:00,15.2,15.2,15.2,,,0,,,2.8,16,8.1,,,76.55,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 11:20:00,15.1,15.1,15.1,,,0,,,2.4,22,7.9,,,76.07,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 11:25:00,15,15,15,,,0,,,2.7,281,6.3,,,78.54,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 11:30:00,15,15,15,,,0,,,3,279,7.3,,,76.26,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 11:35:00,14.6,14.6,14.6,,,0,,,2.8,112,5,,,81.92,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 11:40:00,15.3,15.3,15.3,,,0,,,2.5,318,7.2,,,72.04,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 11:45:00,15.3,15.3,15.3,,,0,,,2.1,283,6.7,,,73.39,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 11:50:00,15.7,15.7,15.7,,,0,,,3.2,315,7.1,,,73.95,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 11:55:00,15.5,15.5,15.5,,,0,,,3.4,327,5.8,,,72.91,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 12:00:00,15.2,15.2,15.2,,,0,,,3.9,272,7,12.4,100,72.63,Overcast
"Dublin Hill, Thurles, Ireland",06/30/2020 12:05:00,15.4,15.4,15.4,,,0,,,3.7,360,5.3,,,73.98,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 12:10:00,15.7,15.7,15.7,,,0,,,3.7,37,7.2,,,74.49,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 12:15:00,15.9,15.9,15.9,,,0,,,2.3,140,6.7,,,75.66,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 12:20:00,15.8,15.8,15.8,,,0,,,3,139,7.1,,,73.53,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 12:25:00,15.6,15.6,15.6,,,0,,,3.8,135,7.2,,,77.96,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 12:30:00,15.8,15.8,15.8,,,0,,,3,105,6.7,,,75.15,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 12:35:00,15.6,15.6,15.6,,,0,,,3.6,123,6.3,,,79.16,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 12:40:00,15.8,15.8,15.8,,,0,,,2.9,134,5.2,,,73.34,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 12:45:00,15.9,15.9,15.9,,,0,,,2.8,264,4.6,,,75.41,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 12:50:00,15.8,15.8,15.8,,,0,,,3.6,143,4.5,,,75.98,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 12:55:00,15.3,15.3,15.3,,,0,,,3.1,133,7.2,,,78.45,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 13:00:00,15.6,15.6,15.6,,,0.1,,,2.5,244,8,18.6,100,73.76,"Rain, Overcast"
"Dublin Hill, Thurles, Ireland",06/30/2020 13:05:00,15.4,15.4,15.4,,,0,,,3.6,322,6.4,,,78.54,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 13:10:00,15.8,15.8,15.8,,,0,,,4,290,6.9,,,76.38,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 13:15:00,15.9,15.9,15.9,,,0,,,4,9,5.1,,,75.29,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 13:20:00,15.9,15.9,15.9,,,0,,,3.9,294,5.8,,,75.1,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 13:25:00,15.7,15.7,15.7,,,0,,,3.1,332,5.9,,,77.4,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 13:30:00,16,16,16,,,0,,,4,39,6.6,,,75.83,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 13:35:00,15.7,15.7,15.7,,,0,,,3.4,326,6,,,78.86,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 13:40:00,15.8,15.8,15.8,,,0,,,3.8,20,9.6,,,77.1,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 13:45:00,15.8,15.8,15.8,,,0,,,3.3,322,7.3,,,80.54,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 13:50:00,15.8,15.8,15.8,,,0,,,3.6,140,8.7,,,77.55,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 13:55:00,15.4,15.4,15.4,,,0,,,4.3,139,6.5,,,80.53,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 14:00:00,15.9,15.9,15.9,,,0,,,2.9,52,7.8,18.6,100,74.42,Overcast
"Dublin Hill, Thurles, Ireland",06/30/2020 14:05:00,15.3,15.3,15.3,,,0,,,4,139,6.1,,,81.87,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 14:10:00,15.5,15.5,15.5,,,0,,,4,133,6.3,,,80.48,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 14:15:00,15.8,15.8,15.8,,,0,,,3.3,130,5.3,,,81.03,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 14:20:00,15.7,15.7,15.7,,,0,,,3.4,115,7,,,81.04,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 14:25:00,15.3,15.3,15.3,,,0,,,4,129,7.1,,,83.78,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 14:30:00,15.9,15.9,15.9,,,0,,,2.8,95,7.6,,,78.91,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 14:35:00,15.3,15.3,15.3,,,0,,,3.9,137,5.7,,,82.91,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 14:40:00,15.5,15.5,15.5,,,0,,,3.1,130,7.1,,,80.78,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 14:45:00,15.6,15.6,15.6,,,0,,,4,128,6.4,,,81.69,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 14:50:00,15.3,15.3,15.3,,,0,,,4.6,132,7.3,,,82.76,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 14:55:00,15.3,15.3,15.3,,,0,,,3.9,131,6.2,,,83.81,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 15:00:00,16.1,16.1,16.1,,,0,,,3.3,17,7.5,24.9,100,76.43,Overcast
"Dublin Hill, Thurles, Ireland",06/30/2020 15:05:00,15.3,15.3,15.3,,,0,,,4.2,131,6.9,,,83.81,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 15:10:00,15.7,15.7,15.7,,,0,,,4.5,145,8.7,,,81.29,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 15:15:00,15.7,15.7,15.7,,,0,,,4,36,7,,,81.27,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 15:20:00,15.7,15.7,15.7,,,0,,,3.3,144,7.6,,,81.29,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 15:25:00,15.3,15.3,15.3,,,0,,,4.2,134,6.9,,,84.44,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 15:30:00,16.2,16.2,16.2,,,0,,,3.1,103,7.4,,,80.31,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 15:35:00,15.4,15.4,15.4,,,0,,,4.3,138,7,,,84.34,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 15:40:00,15.9,15.9,15.9,,,0,,,4.4,110,7.5,,,82.59,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 15:45:00,16.1,16.1,16.1,,,0,,,3.1,139,6.3,,,81.38,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 15:50:00,16,16,16,,,0,,,4.5,7,6.3,,,81.14,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 15:55:00,15.7,15.7,15.7,,,0,,,4.3,142,6.1,,,84.01,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 16:00:00,16.3,16.3,16.3,,,0,,,3.1,42,7.8,21.7,100,77.74,Overcast
"Dublin Hill, Thurles, Ireland",06/30/2020 16:05:00,15.7,15.7,15.7,,,0,,,3.6,109,6.1,,,83,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 16:10:00,16,16,16,,,0,,,2.8,111,6.5,,,80.46,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 16:15:00,16,16,16,,,0,,,4,109,4.8,,,81.41,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 16:20:00,16.2,16.2,16.2,,,0,,,2.4,69,5.8,,,81.59,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 16:25:00,15.9,15.9,15.9,,,0,,,2.7,68,5.5,,,83.87,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 16:30:00,16.6,16.6,16.6,,,0,,,2.8,101,6.8,,,80.43,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 16:35:00,15.9,15.9,15.9,,,0,,,3.3,65,5.6,,,84.49,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 16:40:00,15.9,15.9,15.9,,,0,,,4,71,5.9,,,82.27,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 16:45:00,16,16,16,,,0,,,1.9,81,5.7,,,83.13,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 16:50:00,16,16,16,,,0,,,2.6,58,6.6,,,83.29,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 16:55:00,15.7,15.7,15.7,,,0,,,3.8,58,6,,,85.36,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 17:00:00,16.3,16.3,16.3,,,0,,,2.2,15,6.6,28,100,78.97,Overcast
"Dublin Hill, Thurles, Ireland",06/30/2020 17:05:00,15.6,15.6,15.6,,,0,,,5,46,6.6,,,85.35,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 17:10:00,15.9,15.9,15.9,,,0,,,4.2,341,5.5,,,83.38,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 17:15:00,15.9,15.9,15.9,,,0,,,4.3,102,4.5,,,83.93,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 17:20:00,16,16,16,,,0,,,5.3,85,5.2,,,83.71,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 17:25:00,16,16,16,,,0,,,4,45,5,,,85.79,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 17:30:00,16.6,16.6,16.6,,,0,,,3.2,54,6.5,,,81.65,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 17:35:00,15.8,15.8,15.8,,,0,,,4.5,43,6.4,,,85.04,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 17:40:00,16.4,16.4,16.4,,,0,,,3.5,73,7.1,,,82.32,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 17:45:00,16.2,16.2,16.2,,,0,,,4,355,6.7,,,82.04,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 17:50:00,16.4,16.4,16.4,,,0,,,3.5,345,7,,,81.99,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 17:55:00,16.1,16.1,16.1,,,0,,,4.5,42,6.9,,,84.32,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 18:00:00,16.8,16.8,16.8,,,0,,,2.2,35,5.7,21.7,100,77.91,Overcast
"Dublin Hill, Thurles, Ireland",06/30/2020 18:05:00,16.1,16.1,16.1,,,0,,,3.9,47,7,,,83.24,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 18:10:00,16.6,16.6,16.6,,,0,,,3,69,6.9,,,79.88,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 18:15:00,16.6,16.6,16.6,,,0,,,3.4,97,5.9,,,79.92,Clear
"Dublin Hill, Thurles, Ireland",06/30/2020 18:20:00,16.6,16.6,16.6,,,0,,,2.6,53,7.2,,,80.26,Clear
