address,station_id,latitude,longitude,name,rf_mae,rf_mse,rf_rmse,rf_r2,rf_accuracy,15m_mae,15m_mse,15m_rmse,15m_r2,30m_mae,30m_mse,30m_rmse,30m_r2,45m_mae,45m_mse,45m_rmse,45m_r2,60m_mae,60m_mse,60m_rmse,60m_r2,90m_mae,90m_mse,90m_rmse,90m_r2,120m_mae,120m_mse,120m_rmse,120m_r2
Western Way,102,53.35493100000001,-6.269425,WESTERN WAY,0.286291705,1.271103817,1.1274323999999998,0.964424137,0.836436235,0.3493380171116936,1.6366896939302649,1.2793317372481092,0.9470428739588074,0.6457803555336973,3.4124327633904032,1.847277121438579,0.8897724637359954,0.9126933081593837,5.2017989165379115,2.2807452546345264,0.8322562835366368,1.1513091835927995,6.9860742117502355,2.6431182742643653,0.7750990128288024,1.6127460207697066,10.954219806393946,3.309715970652761,0.6485473513464525,2.0130157874026318,14.879135767434216,3.857348281842621,0.5242429004783475
Grangegorman Lower (South),103,53.354664,-6.278681,GRANGEGORMAN LOWER (SOUTH),0.15024216699999998,0.418849461,0.647185801,0.984271977,0.898808935,0.2634316218849606,0.6240300867663816,0.7899557498786762,0.9585059342166173,0.4399615014203041,1.1531059202792635,1.0738276958056463,0.923391897085395,0.5900642268957931,1.9020739581121473,1.379156973702467,0.8737421768229263,0.739225755485269,2.633221006704111,1.622720249058386,0.8253599065088841,0.9818307224622355,3.832535885625137,1.9576863603818506,0.7462561899433399,1.1614362752376182,4.7062204252605,2.1693824986065735,0.6889461570131983
Grangegorman Lower (Central),104,53.355171,-6.278424,GRANGEGORMAN LOWER (CENTRAL),0.117122429,0.42807302,0.654272894,0.984525238,0.929682317,0.14471748115186617,0.3344268373588907,0.5782964960631274,0.9830986514212796,0.24615160988079707,0.6639384346620285,0.814824174078082,0.9665033862774017,0.3590333063318067,1.0148647963275845,1.007404981289841,0.948886825647795,0.4503168794847414,1.3350293489971041,1.1554347013124993,0.9328778656706327,0.6159842196422499,1.9654512528703638,1.4019455242163883,0.9015232094047949,0.7568402389981325,2.492301327290789,1.5787024188525174,0.8755589684049002
Grangegorman Lower (North),105,53.355953,-6.278378,GRANGEGORMAN LOWER (NORTH),0.141186544,0.400269113,0.632668249,0.988555782,0.902238532,0.2145322873771379,0.5222922582662736,0.7226979024919565,0.968838096526432,0.39405121993974657,1.1139770405224438,1.055451107594494,0.9336510903413171,0.5454196866587631,1.7002142636551236,1.3039226448126144,0.8989102647223126,0.6735775178740577,2.2990362584946085,1.51625731935401,0.8635436449502879,0.906949020161562,3.52770452909847,1.878218445521838,0.7913466900856525,1.1215596510186423,4.727632468367035,2.174311952863948,0.7213515638819844
Rathdown Road,106,53.358929,-6.280337,RATHDOWN ROAD,0.288114864,1.419343003,1.191361827,0.970402531,0.843798156,0.3799709933681883,1.3754850375619778,1.1728107424311809,0.9646095074352272,0.6587704063602513,3.424184774180674,1.8504552883495116,0.9120216067671988,0.9195766371976811,5.233947099314231,2.2877821354565717,0.8657125294763366,1.148840713800677,6.8203463267947795,2.611579278290203,0.8252572547858097,1.5302471443354915,9.74231876991513,3.1212687756608095,0.7510994403773844,1.9063840183505354,12.784094469651368,3.575485207583912,0.6743123970156917
Charleville Road,107,53.359158,-6.281866,CHARLEVILLE ROAD,0.427443554,1.873751783,1.368850534,0.967013856,0.7576614690000001,0.6920309626620317,2.794359833406285,1.6716338813885907,0.9185005825709351,1.1662896871270414,6.341599250003821,2.5182532140362337,0.8141586393093467,1.563053806621219,9.803156594437269,3.130999296460679,0.7113257097441215,1.9584810728944027,13.352120904271006,3.654055405199955,0.6048894072144981,2.576683509139635,19.637200176640228,4.431388064324792,0.4130710772130727,3.152255423028637,25.82139408093991,5.081475581063035,0.22027754954865875
Avondale Road,108,53.35940600000001,-6.276142,AVONDALE ROAD,0.362334802,1.3769701419999998,1.173443711,0.970021622,0.7837004409999999,0.5942486693320953,1.9601117382076827,1.4000399059339996,0.9539997743191293,0.971741582973664,4.008246558236193,2.0020605780635594,0.9060965489985371,1.271735383046409,5.7289691299351,2.393526504957716,0.8660168159371124,1.5672480307173349,7.616386162376004,2.7597800931190157,0.8221851014427694,2.0289607638349025,10.701756727104465,3.27135395931172,0.7510219404519197,2.36670904373816,13.246335659702435,3.639551573985789,0.6928975498570054
Buckingham Street Lower,109,53.353333,-6.249319,BUCKINGHAM STREET LOWER,0.359721746,1.032087395,1.015917022,0.981101993,0.7664723459999999,0.5484987059609301,1.088446401890096,1.043286347025636,0.9658556883791564,0.8989784117281212,2.465544603465405,1.5702052743082369,0.9227053732281135,1.1702307285922862,3.8086617309217994,1.951579291476982,0.8806740590142015,1.4210531547107152,5.150953500456695,2.269571215110179,0.8387212947838532,1.895737040258315,8.10149742829214,2.8463129533296474,0.7466555857299548,2.343278360912661,11.53109819266242,3.395747074306686,0.6398552315533449
Phibsborough Road,110,53.356308,-6.273717,PHIBSBOROUGH ROAD,0.413789697,1.487084506,1.219460744,0.968501501,0.758161703,0.4436449295004394,0.9944102553930818,0.9972012110868507,0.9745535340033465,0.751593203064039,1.9766878268568933,1.405947305860676,0.9494078798989929,0.9756945902371373,2.830848706663614,1.6825126170889815,0.927531778584848,1.1920384690866792,3.674098740652018,1.916793870151931,0.9059256568237121,1.5004973784564726,5.3008135716607105,2.302349576337336,0.8642150224899683,1.7413024597575808,7.014625102019561,2.6485137534133294,0.8202305005865951
Mountjoy Square East,111,53.35671600000001,-6.256359,MOUNTJOY SQUARE EAST,0.532024716,1.979179592,1.406833178,0.972191392,0.701888478,0.67600046647621,2.2323164001530507,1.4940938391389782,0.9773155144247353,1.1370756685327899,4.533937708364306,2.1293045128314327,0.9538591846999184,1.5404789463399007,6.694789290040469,2.587429088891224,0.931767512783589,1.8826480771396552,8.897996823185963,2.982951025944939,0.9091762868514088,2.5285315882482466,14.323801437433854,3.7846798328833384,0.8533454445471611,3.1311118074695603,19.974933256684196,4.469332529213305,0.7948428578403555
North Circular Road (O'Connell's),112,53.357841,-6.251557,NORTH CIRCULAR ROAD (O'CONNELL'S),0.6748088259999999,2.321586869,1.5236754469999998,0.968621894,0.633846379,0.9754303189450322,3.1064830238152448,1.7625217796711747,0.9585014511731521,1.5446125641792752,6.803345679644923,2.6083223879813864,0.9088929414967671,2.0723880043855214,11.08109536508147,3.3288279266254466,0.8512385190846399,2.5722911498967087,15.766274126390634,3.9706767844273894,0.7878084354021654,3.487420500029032,25.737411748318475,5.0732052736232225,0.6518343700671259,4.322735096462753,36.39438859602141,6.032776193098946,0.5050841756927802
Merrion Square South,113,53.338615,-6.248606,MERRION SQUARE SOUTH,0.178644501,0.483043478,0.6950132940000001,0.983515669,0.880306905,0.32624204661333883,0.7511077843664464,0.8666647473887734,0.9390375598415159,0.5730615433538516,1.558709651280919,1.2484829399238577,0.8730443862189745,0.7746935789140426,2.4049254254819887,1.5507821979510819,0.8034225592034908,0.9468757640624678,3.2929257806190146,1.8146420530283691,0.7298664972225373,1.2912706069725395,5.197460103403615,2.2797938730077365,0.5704883247385879,1.6068982646500405,7.1139357524946485,2.667196234343219,0.40767369800227127
Wilton Terrace (Park),114,53.333652,-6.248345,WILTON TERRACE (PARK),0.348436758,1.254292355,1.119951943,0.972329575,0.7934171390000001,0.5231544306233649,0.9021047885610389,0.9497919712026623,0.9679748320169658,0.8648095971422264,1.9487716395412684,1.3959841114931317,0.9307729123295614,1.1530740402722652,3.144468651750184,1.7732649694138165,0.8882241821264308,1.409624142850712,4.632200342078577,2.1522547112455293,0.8352299614659364,1.8693561529940261,7.847790925199853,2.8013908911824235,0.7204665851447324,2.322822997516927,11.298770151362197,3.3613643288644264,0.5969741425476403
Killarney Street,115,53.354843,-6.247579,KILLARNEY STREET,0.5928052979999999,1.997238447,1.413236869,0.969730068,0.66301718,0.7853987466672064,1.5795399039785625,1.2567974793014833,0.9662019142352454,1.2332498005124857,3.5422205872830936,1.882078794121833,0.924275500060914,1.5908338301515201,5.671533131366694,2.381498085526565,0.8788674643153079,1.9279751396366986,8.134323499943434,2.852073543922638,0.8264272602186793,2.5335263925452054,13.52922042260144,3.678208860655066,0.7118404487194572,3.1472810529642703,19.75139292251867,4.444253921921954,0.5800872230389993
Broadstone,116,53.354698,-6.272314,BROADSTONE,0.194881942,0.707795805,0.841306012,0.977785711,0.8741327,0.400782750842026,1.6663038921836097,1.2908539391362641,0.9217824043113523,0.6865919038994364,3.3521182619582417,1.8308790953960454,0.8427086851005039,0.923776810745698,5.073387535332394,2.252418152859809,0.762031123055644,1.1666055954768093,6.9202099860836,2.6306291996561586,0.6755261658247922,1.5675722196576718,10.372589054734664,3.2206504086495733,0.5140082092524005,1.8982259899683902,13.421383147676995,3.6635205946844347,0.3716134439419311
Hanover Quay East,117,53.34365500000001,-6.2317550000000015,HANOVER QUAY EAST,0.127879351,0.309678752,0.556487872,0.984807736,0.909539304,0.1725323346632307,0.25885800827052097,0.508780903995542,0.9670466483757063,0.28851689562670313,0.4941496498919546,0.7029577867069647,0.9370356727071408,0.3966734049791396,0.7445846397445469,0.8628931797995317,0.9050370848744204,0.49123788514757066,0.9454967933157681,0.9723665940969836,0.8792993020873785,0.6280008882876674,1.3309542147415325,1.1536698898478424,0.8297644667069302,0.7352775854647351,1.6379291122466921,1.2798160462530122,0.7900848137804353
